strain_stim,jnl,frame,time_s,fluor,dff
odr7p_Bcary_5percent,JNL_10off_120on_50off,900,89.921,10568500,-60.403500002175484
odr7p_Bcary_5percent,JNL_10off_120on_50off,901,90.021,10591200,-60.31845098387102
odr7p_Bcary_5percent,JNL_10off_120on_50off,902,90.121,10524800,-60.56722872904352
odr7p_Bcary_5percent,JNL_10off_120on_50off,903,90.222,10590700,-60.32032431026539
odr7p_Bcary_5percent,JNL_10off_120on_50off,904,90.322,10435400,-60.9021794883571
odr7p_Bcary_5percent,JNL_10off_120on_50off,905,90.422,10736900,-59.77256367255125
odr7p_Bcary_5percent,JNL_10off_120on_50off,906,90.522,10683900,-59.9711362703546
odr7p_Bcary_5percent,JNL_10off_120on_50off,907,90.622,10563900,-60.42073460500369
odr7p_Bcary_5percent,JNL_10off_120on_50off,908,90.722,10636699.999999998,-60.14797828198325
odr7p_Bcary_5percent,JNL_10off_120on_50off,909,90.822,10528500,-60.55336611372517
odr7p_Bcary_5percent,JNL_10off_120on_50off,910,90.922,10858400,-59.317345358719045
odr7p_Bcary_5percent,JNL_10off_120on_50off,911,91.022,10529500,-60.549619460936434
odr7p_Bcary_5percent,JNL_10off_120on_50off,912,91.122,10948600,-58.97939727717447
odr7p_Bcary_5percent,JNL_10off_120on_50off,913,91.222,10658800,-60.06517725535203
odr7p_Bcary_5percent,JNL_10off_120on_50off,914,91.322,10929700,-59.0502090148817
odr7p_Bcary_5percent,JNL_10off_120on_50off,915,91.422,10784100,-59.59572166092261
odr7p_Bcary_5percent,JNL_10off_120on_50off,916,91.522,10768899.999999998,-59.6526707833115
odr7p_Bcary_5percent,JNL_10off_120on_50off,917,91.622,10768899.999999998,-59.6526707833115
odr7p_Bcary_5percent,JNL_10off_120on_50off,918,91.722,10653900,-60.08353585401688
odr7p_Bcary_5percent,JNL_10off_120on_50off,919,91.822,10622200,-60.20230474742001
odr7p_Bcary_5percent,JNL_10off_120on_50off,920,91.922,11032800,-58.663929112362354
odr7p_Bcary_5percent,JNL_10off_120on_50off,921,92.022,10801500,-59.530529902398484
odr7p_Bcary_5percent,JNL_10off_120on_50off,922,92.122,10812400,-59.4896913870012
odr7p_Bcary_5percent,JNL_10off_120on_50off,923,92.222,10619200,-60.213544705786234
odr7p_Bcary_5percent,JNL_10off_120on_50off,924,92.322,10789400,-59.575864401142276
odr7p_Bcary_5percent,JNL_10off_120on_50off,925,92.422,10801600,-59.53015523711962
odr7p_Bcary_5percent,JNL_10off_120on_50off,926,92.522,10939300,-59.01424114810978
odr7p_Bcary_5percent,JNL_10off_120on_50off,927,92.622,10883500,-59.22330437372161
odr7p_Bcary_5percent,JNL_10off_120on_50off,928,92.722,10502000,-60.65265241262685
odr7p_Bcary_5percent,JNL_10off_120on_50off,929,92.822,10836900,-59.397898393677
odr7p_Bcary_5percent,JNL_10off_120on_50off,930,92.922,10910400,-59.12251941370443
odr7p_Bcary_5percent,JNL_10off_120on_50off,931,93.022,10701000,-59.907068507667105
odr7p_Bcary_5percent,JNL_10off_120on_50off,932,93.122,10743500,-59.74783576414555
odr7p_Bcary_5percent,JNL_10off_120on_50off,933,93.222,10761500,-59.68039601394819
odr7p_Bcary_5percent,JNL_10off_120on_50off,934,93.322,10899200,-59.16448192493835
odr7p_Bcary_5percent,JNL_10off_120on_50off,935,93.422,10816200,-59.47545410640398
odr7p_Bcary_5percent,JNL_10off_120on_50off,936,93.522,10731599.999999998,-59.792420932331595
odr7p_Bcary_5percent,JNL_10off_120on_50off,937,93.622,10876900,-59.248032282127305
odr7p_Bcary_5percent,JNL_10off_120on_50off,938,93.722,10662100.000000002,-60.05281330114918
odr7p_Bcary_5percent,JNL_10off_120on_50off,939,93.822,10768000,-59.65604277082136
odr7p_Bcary_5percent,JNL_10off_120on_50off,940,93.922,10811100,-59.494562035626565
odr7p_Bcary_5percent,JNL_10off_120on_50off,941,94.022,10939200,-59.01461581338865
odr7p_Bcary_5percent,JNL_10off_120on_50off,942,94.122,10915700,-59.1026621539241
odr7p_Bcary_5percent,JNL_10off_120on_50off,943,94.222,10970100,-58.898844242216505
odr7p_Bcary_5percent,JNL_10off_120on_50off,944,94.322,10795700,-59.5522604885732
odr7p_Bcary_5percent,JNL_10off_120on_50off,945,94.422,11016400,-58.725374218097734
odr7p_Bcary_5percent,JNL_10off_120on_50off,946,94.522,10815999.999999998,-59.476203436961725
odr7p_Bcary_5percent,JNL_10off_120on_50off,947,94.622,10999000.000000002,-58.79056597662184
odr7p_Bcary_5percent,JNL_10off_120on_50off,948,94.722,10793200,-59.56162712054505
odr7p_Bcary_5percent,JNL_10off_120on_50off,949,94.822,11182700.000000002,-58.10230585932986
odr7p_Bcary_5percent,JNL_10off_120on_50off,950,94.922,10886900,-59.21056575423989
odr7p_Bcary_5percent,JNL_10off_120on_50off,951,95.022,10997300.000000002,-58.796935286362704
odr7p_Bcary_5percent,JNL_10off_120on_50off,952,95.122,11184200,-58.09668588014676
odr7p_Bcary_5percent,JNL_10off_120on_50off,953,95.222,11019500,-58.71375959445263
odr7p_Bcary_5percent,JNL_10off_120on_50off,954,95.322,10876600,-59.249156277963934
odr7p_Bcary_5percent,JNL_10off_120on_50off,955,95.422,11178700,-58.11729247048484
odr7p_Bcary_5percent,JNL_10off_120on_50off,956,95.522,11013800,-58.73511551534847
odr7p_Bcary_5percent,JNL_10off_120on_50off,957,95.622,10932200,-59.04084238290985
odr7p_Bcary_5percent,JNL_10off_120on_50off,958,95.722,10755900,-59.70137726956515
odr7p_Bcary_5percent,JNL_10off_120on_50off,959,95.822,10941700,-59.005249181416794
odr7p_Bcary_5percent,JNL_10off_120on_50off,960,95.922,11019900,-58.712260933337134
odr7p_Bcary_5percent,JNL_10off_120on_50off,961,96.022,11006900,-58.76096741959079
odr7p_Bcary_5percent,JNL_10off_120on_50off,962,96.122,10872400,-59.264892219676646
odr7p_Bcary_5percent,JNL_10off_120on_50off,963,96.222,10927100,-59.059950312132436
odr7p_Bcary_5percent,JNL_10off_120on_50off,964,96.322,10751700,-59.71711321127786
odr7p_Bcary_5percent,JNL_10off_120on_50off,965,96.422,11048800,-58.603982667742486
odr7p_Bcary_5percent,JNL_10off_120on_50off,966,96.522,11306800,-57.637346248246935
odr7p_Bcary_5percent,JNL_10off_120on_50off,967,96.622,11040000,-58.636953212283416
odr7p_Bcary_5percent,JNL_10off_120on_50off,968,96.722,11207700,-58.00863953961131
odr7p_Bcary_5percent,JNL_10off_120on_50off,969,96.822,11124500,-58.320361051634684
odr7p_Bcary_5percent,JNL_10off_120on_50off,970,96.922,11222399.999999998,-57.9535637436168
odr7p_Bcary_5percent,JNL_10off_120on_50off,971,97.022,10963300,-58.924321481179966
odr7p_Bcary_5percent,JNL_10off_120on_50off,972,97.122,11064700,-58.54441088840148
odr7p_Bcary_5percent,JNL_10off_120on_50off,973,97.222,10932599.999999998,-59.03934372179436
odr7p_Bcary_5percent,JNL_10off_120on_50off,974,97.322,11344500,-57.496097438111335
odr7p_Bcary_5percent,JNL_10off_120on_50off,975,97.422,11022300,-58.70326896664416
odr7p_Bcary_5percent,JNL_10off_120on_50off,976,97.522,11027900,-58.6822877110272
odr7p_Bcary_5percent,JNL_10off_120on_50off,977,97.622,11202900,-58.02662347299727
odr7p_Bcary_5percent,JNL_10off_120on_50off,978,97.722,11330900,-57.54705191603824
odr7p_Bcary_5percent,JNL_10off_120on_50off,979,97.822,11287400,-57.710031312348534
odr7p_Bcary_5percent,JNL_10off_120on_50off,980,97.922,11335500,-57.52981731321002
odr7p_Bcary_5percent,JNL_10off_120on_50off,981,98.022,11270500.000000002,-57.773349744478274
odr7p_Bcary_5percent,JNL_10off_120on_50off,982,98.122,11243700,-57.873760039216585
odr7p_Bcary_5percent,JNL_10off_120on_50off,983,98.222,11054300,-58.5833760774044
odr7p_Bcary_5percent,JNL_10off_120on_50off,984,98.322,11109400,-58.37693550874469
odr7p_Bcary_5percent,JNL_10off_120on_50off,985,98.422,11221100,-57.95843439224216
odr7p_Bcary_5percent,JNL_10off_120on_50off,986,98.522,11298200,-57.66956746223012
odr7p_Bcary_5percent,JNL_10off_120on_50off,987,98.622,11265600,-57.79170834314312
odr7p_Bcary_5percent,JNL_10off_120on_50off,988,98.722,11299100,-57.66619547472025
odr7p_Bcary_5percent,JNL_10off_120on_50off,989,98.822,11447500,-57.11019220087087
odr7p_Bcary_5percent,JNL_10off_120on_50off,990,98.922,11149500.000000002,-58.226694731916105
odr7p_Bcary_5percent,JNL_10off_120on_50off,991,99.022,11210600,-57.99777424652396
odr7p_Bcary_5percent,JNL_10off_120on_50off,992,99.122,11142900,-58.25142264032181
odr7p_Bcary_5percent,JNL_10off_120on_50off,993,99.222,11222200,-57.95431307417454
odr7p_Bcary_5percent,JNL_10off_120on_50off,994,99.322,11380900,-57.35971927660112
odr7p_Bcary_5percent,JNL_10off_120on_50off,995,99.422,11263900,-57.79807765288398
odr7p_Bcary_5percent,JNL_10off_120on_50off,996,99.522,11431700,-57.16938931493301
odr7p_Bcary_5percent,JNL_10off_120on_50off,997,99.622,11506600,-56.88876502105619
odr7p_Bcary_5percent,JNL_10off_120on_50off,998,99.722,11416800,-57.225214441485264
odr7p_Bcary_5percent,JNL_10off_120on_50off,999,99.822,11394200.000000002,-57.30988879451083
odr7p_Bcary_5percent,JNL_10off_120on_50off,1000,99.922,11056100,-58.576632102384664
odr7p_Bcary_5percent,JNL_10off_120on_50off,1001,100.022,11301200,-57.658327503863894
odr7p_Bcary_5percent,JNL_10off_120on_50off,1002,100.122,11277400,-57.747497840235965
odr7p_Bcary_5percent,JNL_10off_120on_50off,1003,100.222,11277000,-57.748996501351456
odr7p_Bcary_5percent,JNL_10off_120on_50off,1004,100.322,11581300.000000002,-56.60889005773713
odr7p_Bcary_5percent,JNL_10off_120on_50off,1005,100.422,11283700.000000002,-57.72389392766688
odr7p_Bcary_5percent,JNL_10off_120on_50off,1006,100.522,11297299.999999998,-57.67293944973999
odr7p_Bcary_5percent,JNL_10off_120on_50off,1007,100.622,11443100,-57.12667747314134
odr7p_Bcary_5percent,JNL_10off_120on_50off,1008,100.722,11641500,-56.38334155985484
odr7p_Bcary_5percent,JNL_10off_120on_50off,1009,100.822,11233200.000000002,-57.91309989349836
odr7p_Bcary_5percent,JNL_10off_120on_50off,1010,100.922,11287700,-57.70890731651191
odr7p_Bcary_5percent,JNL_10off_120on_50off,1011,101.022,11529200,-56.80409066803062
odr7p_Bcary_5percent,JNL_10off_120on_50off,1012,101.122,11701000,-56.16041571892466
odr7p_Bcary_5percent,JNL_10off_120on_50off,1013,101.222,11301100,-57.658702169142764
odr7p_Bcary_5percent,JNL_10off_120on_50off,1014,101.322,11640900,-56.385589551528085
odr7p_Bcary_5percent,JNL_10off_120on_50off,1015,101.422,11509700,-56.87715039741109
odr7p_Bcary_5percent,JNL_10off_120on_50off,1016,101.522,11555800,-56.70442970385007
odr7p_Bcary_5percent,JNL_10off_120on_50off,1017,101.622,11615700,-56.480005201804396
odr7p_Bcary_5percent,JNL_10off_120on_50off,1018,101.722,11789200,-55.82996094295758
odr7p_Bcary_5percent,JNL_10off_120on_50off,1019,101.822,11612200,-56.49311848656499
odr7p_Bcary_5percent,JNL_10off_120on_50off,1020,101.922,11635700,-56.405072146029546
odr7p_Bcary_5percent,JNL_10off_120on_50off,1021,102.022,11649700,-56.35261900698715
odr7p_Bcary_5percent,JNL_10off_120on_50off,1022,102.122,11708200,-56.13343981884571
odr7p_Bcary_5percent,JNL_10off_120on_50off,1023,102.222,11611600,-56.49536647823823
odr7p_Bcary_5percent,JNL_10off_120on_50off,1024,102.322,11635000,-56.40769480298166
odr7p_Bcary_5percent,JNL_10off_120on_50off,1025,102.422,11769500,-55.903770002895804
odr7p_Bcary_5percent,JNL_10off_120on_50off,1026,102.522,11647100,-56.36236030423788
odr7p_Bcary_5percent,JNL_10off_120on_50off,1027,102.622,11713600,-56.11320789378651
odr7p_Bcary_5percent,JNL_10off_120on_50off,1028,102.722,11585700.000000002,-56.592404785466655
odr7p_Bcary_5percent,JNL_10off_120on_50off,1029,102.822,11793900,-55.81235167485049
odr7p_Bcary_5percent,JNL_10off_120on_50off,1030,102.922,11792200,-55.81872098459135
odr7p_Bcary_5percent,JNL_10off_120on_50off,1031,103.022,11788500,-55.83258359990969
odr7p_Bcary_5percent,JNL_10off_120on_50off,1032,103.122,11961500,-55.18441266745725
odr7p_Bcary_5percent,JNL_10off_120on_50off,1033,103.222,11972799.999999998,-55.14207549094448
odr7p_Bcary_5percent,JNL_10off_120on_50off,1034,103.322,11667200,-56.28705258318415
odr7p_Bcary_5percent,JNL_10off_120on_50off,1035,103.422,11848900,-55.60628577146966
odr7p_Bcary_5percent,JNL_10off_120on_50off,1036,103.522,11856300,-55.57856054083295
odr7p_Bcary_5percent,JNL_10off_120on_50off,1037,103.622,11754300,-55.96071912528468
odr7p_Bcary_5percent,JNL_10off_120on_50off,1038,103.722,11696899.999999998,-56.175776995358504
odr7p_Bcary_5percent,JNL_10off_120on_50off,1039,103.822,11640800,-56.38596421680695
odr7p_Bcary_5percent,JNL_10off_120on_50off,1040,103.922,11520000,-56.838559873687046
odr7p_Bcary_5percent,JNL_10off_120on_50off,1041,104.022,11823400,-55.70182541758258
odr7p_Bcary_5percent,JNL_10off_120on_50off,1042,104.122,11664100,-56.29866720682926
odr7p_Bcary_5percent,JNL_10off_120on_50off,1043,104.222,11726800,-56.063752076975106
odr7p_Bcary_5percent,JNL_10off_120on_50off,1044,104.322,11736700,-56.02666021436655
odr7p_Bcary_5percent,JNL_10off_120on_50off,1045,104.422,11899300,-55.417454470917036
odr7p_Bcary_5percent,JNL_10off_120on_50off,1046,104.522,11568400,-56.65722187871191
odr7p_Bcary_5percent,JNL_10off_120on_50off,1047,104.622,11747000,-55.988069690642504
odr7p_Bcary_5percent,JNL_10off_120on_50off,1048,104.722,11719000,-56.0929759687273
odr7p_Bcary_5percent,JNL_10off_120on_50off,1049,104.822,11900500,-55.41295848757054
odr7p_Bcary_5percent,JNL_10off_120on_50off,1050,104.922,11807399.999999998,-55.76177186220247
odr7p_Bcary_5percent,JNL_10off_120on_50off,1051,105.022,11738000,-56.02178956574119
odr7p_Bcary_5percent,JNL_10off_120on_50off,1052,105.122,11825900,-55.69245878561073
odr7p_Bcary_5percent,JNL_10off_120on_50off,1053,105.222,11788200,-55.83370759574632
odr7p_Bcary_5percent,JNL_10off_120on_50off,1054,105.322,11838500,-55.645250960472566
odr7p_Bcary_5percent,JNL_10off_120on_50off,1055,105.422,11846900,-55.61377907704714
odr7p_Bcary_5percent,JNL_10off_120on_50off,1056,105.522,11658300,-56.32039779300396
odr7p_Bcary_5percent,JNL_10off_120on_50off,1057,105.622,11624400,-56.44740932254233
odr7p_Bcary_5percent,JNL_10off_120on_50off,1058,105.722,11874200,-55.51149545591447
odr7p_Bcary_5percent,JNL_10off_120on_50off,1059,105.822,11541200,-56.75913083456571
odr7p_Bcary_5percent,JNL_10off_120on_50off,1060,105.922,11988000,-55.08512636855558
odr7p_Bcary_5percent,JNL_10off_120on_50off,1061,106.022,11757500,-55.94872983636071
odr7p_Bcary_5percent,JNL_10off_120on_50off,1062,106.122,12027500,-54.937133583400254
odr7p_Bcary_5percent,JNL_10off_120on_50off,1063,106.222,11784699.999999998,-55.84682088050692
odr7p_Bcary_5percent,JNL_10off_120on_50off,1064,106.322,11731700,-56.04539347831027
odr7p_Bcary_5percent,JNL_10off_120on_50off,1065,106.422,11625100,-56.44478666559021
odr7p_Bcary_5percent,JNL_10off_120on_50off,1066,106.522,11980800,-55.11210226863452
odr7p_Bcary_5percent,JNL_10off_120on_50off,1067,106.622,11708300,-56.13306515356684
odr7p_Bcary_5percent,JNL_10off_120on_50off,1068,106.722,11736700,-56.02666021436655
odr7p_Bcary_5percent,JNL_10off_120on_50off,1069,106.822,11827500,-55.68646414114874
odr7p_Bcary_5percent,JNL_10off_120on_50off,1070,106.922,11673000,-56.265321997009444
odr7p_Bcary_5percent,JNL_10off_120on_50off,1071,107.022,11736899.999999998,-56.02591088380882
odr7p_Bcary_5percent,JNL_10off_120on_50off,1072,107.122,11865600,-55.543716669897655
odr7p_Bcary_5percent,JNL_10off_120on_50off,1073,107.222,11706600,-56.1394344633077
odr7p_Bcary_5percent,JNL_10off_120on_50off,1074,107.322,11841100,-55.63550966322184
odr7p_Bcary_5percent,JNL_10off_120on_50off,1075,107.422,11779800,-55.86517947917176
odr7p_Bcary_5percent,JNL_10off_120on_50off,1076,107.522,11911000,-55.37361863328874
odr7p_Bcary_5percent,JNL_10off_120on_50off,1077,107.622,11798100,-55.79661573313777
odr7p_Bcary_5percent,JNL_10off_120on_50off,1078,107.722,11646500,-56.364608295911125
odr7p_Bcary_5percent,JNL_10off_120on_50off,1079,107.822,11708500,-56.132315823009094
odr7p_Bcary_5percent,JNL_10off_120on_50off,1080,107.922,11701500,-56.158542392530286
odr7p_Bcary_5percent,JNL_10off_120on_50off,1081,108.022,11661500,-56.308408504079985
odr7p_Bcary_5percent,JNL_10off_120on_50off,1082,108.122,11525300,-56.8187026139067
odr7p_Bcary_5percent,JNL_10off_120on_50off,1083,108.222,11603800,-56.52459036999042
odr7p_Bcary_5percent,JNL_10off_120on_50off,1084,108.322,11603400,-56.52608903110592
odr7p_Bcary_5percent,JNL_10off_120on_50off,1085,108.422,12013799.999999998,-54.98846272660604
odr7p_Bcary_5percent,JNL_10off_120on_50off,1086,108.522,11795199.999999998,-55.807481026225126
odr7p_Bcary_5percent,JNL_10off_120on_50off,1087,108.622,11411800,-57.24394770542898
odr7p_Bcary_5percent,JNL_10off_120on_50off,1088,108.722,11601600,-56.53283300612566
odr7p_Bcary_5percent,JNL_10off_120on_50off,1089,108.822,11322000.000000002,-57.58039712585804
odr7p_Bcary_5percent,JNL_10off_120on_50off,1090,108.922,11458100,-57.070477681310194
odr7p_Bcary_5percent,JNL_10off_120on_50off,1091,109.022,11604500,-56.5219677130383
odr7p_Bcary_5percent,JNL_10off_120on_50off,1092,109.122,11739100,-56.01766824767357
odr7p_Bcary_5percent,JNL_10off_120on_50off,1093,109.222,11747500,-55.98619636424813
odr7p_Bcary_5percent,JNL_10off_120on_50off,1094,109.322,11384000,-57.34810465295601
odr7p_Bcary_5percent,JNL_10off_120on_50off,1095,109.422,11437200,-57.148782724594916
odr7p_Bcary_5percent,JNL_10off_120on_50off,1096,109.522,11294900.000000002,-57.68193141643296
odr7p_Bcary_5percent,JNL_10off_120on_50off,1097,109.622,11158400,-58.193349522096305
odr7p_Bcary_5percent,JNL_10off_120on_50off,1098,109.722,11173000,-58.13864839138066
odr7p_Bcary_5percent,JNL_10off_120on_50off,1099,109.822,11469000,-57.029639165912904
odr7p_Bcary_5percent,JNL_10off_120on_50off,1100,109.922,11475600,-57.00491125750721
odr7p_Bcary_5percent,JNL_10off_120on_50off,1101,110.022,11276600.000000002,-57.75049516246694
odr7p_Bcary_5percent,JNL_10off_120on_50off,1102,110.122,11450200,-57.100076238341266
odr7p_Bcary_5percent,JNL_10off_120on_50off,1103,110.222,11193500,-58.06184200921145
odr7p_Bcary_5percent,JNL_10off_120on_50off,1104,110.322,11542300,-56.75500951649809
odr7p_Bcary_5percent,JNL_10off_120on_50off,1105,110.422,11410900,-57.247319692938845
odr7p_Bcary_5percent,JNL_10off_120on_50off,1106,110.522,11686800,-56.213618188524805
odr7p_Bcary_5percent,JNL_10off_120on_50off,1107,110.622,11214000,-57.98503562704222
odr7p_Bcary_5percent,JNL_10off_120on_50off,1108,110.722,11449700,-57.101949564735634
odr7p_Bcary_5percent,JNL_10off_120on_50off,1109,110.822,11422000.000000002,-57.205731846983795
odr7p_Bcary_5percent,JNL_10off_120on_50off,1110,110.922,11367900,-57.40842576285476
odr7p_Bcary_5percent,JNL_10off_120on_50off,1111,111.022,11339900,-57.51333204093956
odr7p_Bcary_5percent,JNL_10off_120on_50off,1112,111.122,11512900,-56.865161108487115
odr7p_Bcary_5percent,JNL_10off_120on_50off,1113,111.222,11409500,-57.252565006843085
odr7p_Bcary_5percent,JNL_10off_120on_50off,1114,111.322,11424600,-57.19599054973307
odr7p_Bcary_5percent,JNL_10off_120on_50off,1115,111.422,11218400,-57.968550354771764
odr7p_Bcary_5percent,JNL_10off_120on_50off,1116,111.522,11606399.999999998,-56.5148490727397
odr7p_Bcary_5percent,JNL_10off_120on_50off,1117,111.622,11117600,-58.346212955877
odr7p_Bcary_5percent,JNL_10off_120on_50off,1118,111.722,11249200,-57.853153448878494
odr7p_Bcary_5percent,JNL_10off_120on_50off,1119,111.822,11547900,-56.73402826088113
odr7p_Bcary_5percent,JNL_10off_120on_50off,1120,111.922,11428900,-57.17987994274147
odr7p_Bcary_5percent,JNL_10off_120on_50off,1121,112.022,11409000,-57.25443833323746
odr7p_Bcary_5percent,JNL_10off_120on_50off,1122,112.122,11262600,-57.802948301509346
odr7p_Bcary_5percent,JNL_10off_120on_50off,1123,112.222,11470400,-57.02439385200867
odr7p_Bcary_5percent,JNL_10off_120on_50off,1124,112.322,11267600,-57.78421503756563
odr7p_Bcary_5percent,JNL_10off_120on_50off,1125,112.422,11497800,-56.92173556559712
odr7p_Bcary_5percent,JNL_10off_120on_50off,1126,112.522,11582100,-56.60589273550614
odr7p_Bcary_5percent,JNL_10off_120on_50off,1127,112.622,11417100,-57.22409044564864
odr7p_Bcary_5percent,JNL_10off_120on_50off,1128,112.722,11673200,-56.2645726664517
odr7p_Bcary_5percent,JNL_10off_120on_50off,1129,112.822,11337000,-57.52419733402691
odr7p_Bcary_5percent,JNL_10off_120on_50off,1130,112.922,11442400,-57.129300130093455
odr7p_Bcary_5percent,JNL_10off_120on_50off,1131,113.022,11454000,-57.08583895774404
odr7p_Bcary_5percent,JNL_10off_120on_50off,1132,113.122,11368200,-57.40730176701815
odr7p_Bcary_5percent,JNL_10off_120on_50off,1133,113.222,11419100,-57.21659714007116
odr7p_Bcary_5percent,JNL_10off_120on_50off,1134,113.322,11590800.000000002,-56.57329685624407
odr7p_Bcary_5percent,JNL_10off_120on_50off,1135,113.422,11482600,-56.97868468798602
odr7p_Bcary_5percent,JNL_10off_120on_50off,1136,113.522,11555100,-56.70705236080218
odr7p_Bcary_5percent,JNL_10off_120on_50off,1137,113.622,11519400,-56.84080786536029
odr7p_Bcary_5percent,JNL_10off_120on_50off,1138,113.722,11404600,-57.27092360550792
odr7p_Bcary_5percent,JNL_10off_120on_50off,1139,113.822,11363399.999999998,-57.42528570040412
odr7p_Bcary_5percent,JNL_10off_120on_50off,1140,113.922,11236600.000000002,-57.900361274016646
odr7p_Bcary_5percent,JNL_10off_120on_50off,1141,114.022,11334700,-57.53281463544102
odr7p_Bcary_5percent,JNL_10off_120on_50off,1142,114.122,11286400,-57.71377796513728
odr7p_Bcary_5percent,JNL_10off_120on_50off,1143,114.222,11452400,-57.09183360220603
odr7p_Bcary_5percent,JNL_10off_120on_50off,1144,114.322,11228000,-57.93258248799984
odr7p_Bcary_5percent,JNL_10off_120on_50off,1145,114.422,11498600.000000002,-56.91873824336613
odr7p_Bcary_5percent,JNL_10off_120on_50off,1146,114.522,11529799.999999998,-56.801842676357374
odr7p_Bcary_5percent,JNL_10off_120on_50off,1147,114.622,11213300,-57.98765828399435
odr7p_Bcary_5percent,JNL_10off_120on_50off,1148,114.722,11256400,-57.82617754879955
odr7p_Bcary_5percent,JNL_10off_120on_50off,1149,114.822,11334100,-57.535062627114264
odr7p_Bcary_5percent,JNL_10off_120on_50off,1150,114.922,11235900,-57.902983930968766
odr7p_Bcary_5percent,JNL_10off_120on_50off,1151,115.022,11416500,-57.226338437321886
odr7p_Bcary_5percent,JNL_10off_120on_50off,1152,115.122,11375400,-57.380325866939195
odr7p_Bcary_5percent,JNL_10off_120on_50off,1153,115.222,11324600,-57.57065582860732
odr7p_Bcary_5percent,JNL_10off_120on_50off,1154,115.322,11352199.999999998,-57.46724821163804
odr7p_Bcary_5percent,JNL_10off_120on_50off,1155,115.422,11041300,-58.63208256365805
odr7p_Bcary_5percent,JNL_10off_120on_50off,1156,115.522,11574700,-56.633617966142836
odr7p_Bcary_5percent,JNL_10off_120on_50off,1157,115.622,11379600,-57.36458992522648
odr7p_Bcary_5percent,JNL_10off_120on_50off,1158,115.722,NA,NA
odr7p_Bcary_5percent,JNL_10off_120on_50off,1159,115.822,11305700,-57.64146756631455
odr7p_Bcary_5percent,JNL_10off_120on_50off,1160,115.922,11420100,-57.21285048728241
odr7p_Bcary_5percent,JNL_10off_120on_50off,1161,116.022,11524900,-56.82020127502221
odr7p_Bcary_5percent,JNL_10off_120on_50off,1162,116.122,11422900,-57.20235985947394
odr7p_Bcary_5percent,JNL_10off_120on_50off,1163,116.222,11178100,-58.119540462158085
odr7p_Bcary_5percent,JNL_10off_120on_50off,1164,116.322,11156800,-58.1993441665583
odr7p_Bcary_5percent,JNL_10off_120on_50off,1165,116.422,11124300,-58.32111038219243
odr7p_Bcary_5percent,JNL_10off_120on_50off,1166,116.522,11375100,-57.381449862775824
odr7p_Bcary_5percent,JNL_10off_120on_50off,1167,116.622,11215900,-57.977916986743615
odr7p_Bcary_5percent,JNL_10off_120on_50off,1168,116.722,11091100,-58.445499254778674
odr7p_Bcary_5percent,JNL_10off_120on_50off,1169,116.822,11202500,-58.02812213411277
odr7p_Bcary_5percent,JNL_10off_120on_50off,1170,116.922,10937900,-59.019486462014015
odr7p_Bcary_5percent,JNL_10off_120on_50off,1171,117.022,11133500,-58.286641176536
odr7p_Bcary_5percent,JNL_10off_120on_50off,1172,117.122,11062399.999999998,-58.55302818981559
odr7p_Bcary_5percent,JNL_10off_120on_50off,1173,117.222,11185600,-58.09144056624251
odr7p_Bcary_5percent,JNL_10off_120on_50off,1174,117.322,11105000,-58.39342078101516
odr7p_Bcary_5percent,JNL_10off_120on_50off,1175,117.422,11154900,-58.206462806856905
odr7p_Bcary_5percent,JNL_10off_120on_50off,1176,117.522,11175700,-58.12853242885107
odr7p_Bcary_5percent,JNL_10off_120on_50off,1177,117.622,11009100,-58.752724783455555
odr7p_Bcary_5percent,JNL_10off_120on_50off,1178,117.722,11093800,-58.43538329224908
odr7p_Bcary_5percent,JNL_10off_120on_50off,1179,117.822,10824400,-59.444731553536286
odr7p_Bcary_5percent,JNL_10off_120on_50off,1180,117.922,11073300,-58.512189674418295
odr7p_Bcary_5percent,JNL_10off_120on_50off,1181,118.022,11165799.999999998,-58.16562429145963
odr7p_Bcary_5percent,JNL_10off_120on_50off,1182,118.122,10995299.999999998,-58.80442859194021
odr7p_Bcary_5percent,JNL_10off_120on_50off,1183,118.222,10993000,-58.81304589335431
odr7p_Bcary_5percent,JNL_10off_120on_50off,1184,118.322,11182600,-58.10268052460874
odr7p_Bcary_5percent,JNL_10off_120on_50off,1185,118.422,11018699.999999998,-58.716756916683636
odr7p_Bcary_5percent,JNL_10off_120on_50off,1186,118.522,10907300,-59.13413403734954
odr7p_Bcary_5percent,JNL_10off_120on_50off,1187,118.622,11104600,-58.39491944213066
odr7p_Bcary_5percent,JNL_10off_120on_50off,1188,118.722,11026500,-58.68753302493144
odr7p_Bcary_5percent,JNL_10off_120on_50off,1189,118.832,11077400,-58.496828397984444
odr7p_Bcary_5percent,JNL_10off_120on_50off,1190,118.922,11081300,-58.48221645210835
odr7p_Bcary_5percent,JNL_10off_120on_50off,1191,119.022,10944799.999999998,-58.9936345577717
odr7p_Bcary_5percent,JNL_10off_120on_50off,1192,119.122,11068800,-58.52904961196763
odr7p_Bcary_5percent,JNL_10off_120on_50off,1193,119.222,10952100,-58.96628399241388
odr7p_Bcary_5percent,JNL_10off_120on_50off,1194,119.322,11031200.000000002,-58.66992375682434
odr7p_Bcary_5percent,JNL_10off_120on_50off,1195,119.422,11130800,-58.296757139065605
